antibody,Target Name,Target Uniprot ID,Pan or P-Site,mean Normalized Sham,mean Normalized Sham Apo,mean Normalized Smoke Treated,mean Normalized Smoke Treated Apocynin,error Normalized Sham,error Normalized Sham Apo,error Normalized Smoke Treated,error Normalized Smoke Treated Apocynin,log2fc Sham vs. Sham Apo,log2fc Sham vs. Smoke Treated,log2fc Smoke Treated vs. Smoke Treated Apocynin,pval Sham vs. Sham Apo,pval Sham vs. Smoke Treated,pval Smoke Treated vs. Smoke Treated Apocynin,significant Sham vs. Sham Apo,significant Sham vs. Smoke Treated,significant Smoke Treated vs. Smoke Treated Apocynin
NP046-3,DUSP12,Q9UNI6,Pan-specific,2750.5,5918.333333333333,2658.3333333333335,4119.0,0.43567836151002853,0.4485872524171595,0.09880877742946709,0.29440802783847214,1.1054970515418499,-0.049171884826889944,0.6317721080498188,0.07039323654022026,0.8919558619300703,0.05318025530482625,0.0,0.0,0.0
PK836,TRIM33 (TIF1G),Q9UPN9,S1119,2231.3333333333335,2624.8333333333335,2307.0,4485.333333333333,0.16059157454436807,0.4035176836624547,0.1567692529981217,0.2800237812128419,0.2343197698822884,0.04811195371760913,0.9591972008510053,0.5390673620078741,0.7854003008392045,0.01328498359804824,0.0,0.0,0.0
NN237-1,DICER1 (Dicer; HERNA; Helicase MOI),Q9UPY3,Pan-specific,2630.0,9258.333333333334,4172.333333333333,7245.0,0.3272496831432193,0.35223522352235226,0.2501131794093367,0.3663216011042098,1.8156897062629958,0.665791621795672,0.7961312684689549,0.10297268397385406,0.255404858771127,0.30537249300418357,0.0,0.0,0.0
NK073-3,ICK-1,Q9UPZ9,Pan-specific,9031.666666666666,4198.333333333333,3912.6666666666665,2504.1666666666665,0.09293227532755122,0.4155617308455737,0.283239620605441,0.33617304492512484,0.16679994591397398,0.012822412355468688,0.5774067745630324,0.09282428641194419,0.1454339082429693,0.06210604259173857,1.0,1.0,1.0
NK073-4,ICK,Q9UPZ9,Pan-specific,1205.8333333333333,2881.5,2568.6666666666665,4148.333333333333,0.0988251554941258,0.29602637515183067,0.2776191712085821,0.3031203964108745,0.16679994591397398,0.012822412355468688,0.5774067745630324,0.09282428641194419,0.1454339082429693,0.06210604259173857,1.0,1.0,1.0
NK073-5,ICK,Q9UPZ9,Pan-specific,941.5,1546.3333333333333,1351.3333333333333,4343.666666666667,0.38626305540803685,0.3295968958827334,0.2030093734583128,0.2715319878239071,0.16679994591397398,0.012822412355468688,0.5774067745630324,0.09282428641194419,0.1454339082429693,0.06210604259173857,1.0,1.0,1.0
PK655,ICK,Q9UPZ9,Y156+T157,4460.666666666667,5590.0,7009.5,4976.666666666667,0.3287998804364071,0.2172927847346452,0.10017357395915068,0.25809332440276844,0.3255889395556369,0.6520521944110402,-0.4941317782852083,0.2979619990806039,0.02505939450496595,0.025697076106676413,0.0,0.0,0.0
PK656,ICK,Q9UPZ9,Y159,1639.1666666666667,2649.0,2629.5,3518.0,0.2754109472970682,0.15452371964263245,0.09513849274259999,0.49043016865643363,0.6924852919248856,0.6818259450359577,0.4199669859912668,0.06634620181139288,0.006684628290967647,0.5792251977007765,0.0,0.0,0.0
NK281-1,MOK (RAGE),Q9UQ07,Pan-specific,339.6666666666667,332.0,306.6666666666667,717.3333333333334,0.30618253189401373,0.14959839357429722,0.20326086956521738,0.298636926889715,-0.18426132238600512,-0.1278499551453285,-0.14196662101666052,0.4009352126801902,0.5669871686588216,0.32679399136031095,0.0,0.0,0.0
NK281-2,MOK (RAGE),Q9UQ07,Pan-specific,2075.3333333333335,1826.5,1899.3333333333333,1721.3333333333333,0.19755862512046254,0.08860297472397116,0.12004212004212005,0.12238574748257165,-0.18426132238600512,-0.1278499551453285,-0.14196662101666052,0.4009352126801902,0.5669871686588216,0.32679399136031095,0.0,0.0,0.0
PK720,MOK (RAGE),Q9UQ07,T159+Y161,3185.3333333333335,3337.6666666666665,5073.0,3679.1666666666665,0.3633668201479001,0.14524451546323114,0.10059793678953939,0.39142317855794645,0.06739552662446781,0.6713948073959632,-0.4634601284291049,0.8276343806126948,0.028259349063891732,0.11624165706157619,0.0,0.0,0.0
PK721,MOK (RAGE),Q9UQ07,Y167,2576.8333333333335,5367.5,5695.0,5607.166666666667,0.12138067826574393,0.3824250892718522,0.2244073748902546,0.4565387549663626,1.0586510577531452,1.144096613602484,-0.02242388901877873,0.0380964658742519,0.004591405724256619,0.9560567166241376,1.0,1.0,0.0
PK565,CDK11A (Cdc2L2; PITSLRE),Q9UQ88,T583,3352.1666666666665,5245.5,8164.0,4347.333333333333,0.4442566167818493,0.3336510659930734,0.2649436550710436,0.5527782037519808,0.6459864164558199,1.2841823020696668,-0.909145463356896,0.15784733447600127,0.006205072324547128,0.03454693958966483,0.0,1.0,0.0
NK009-2,"AurKC (Aurora C, AIK3)",Q9UQB9,Pan-specific,2912.5,4157.166666666667,2611.0,6297.666666666667,0.1769384835479256,0.37121971428189604,0.1954551257500319,0.3302986996947723,-0.10106384667283395,-0.0410838421765946,0.520304765590412,0.20367533723099238,0.5735522801979673,0.3299934557238926,0.0,0.0,1.0
NK009-3,"AurKC (Aurora C, AIK3)",Q9UQB9,Pan-specific,5726.0,4837.5,6272.0,7750.833333333333,0.24758411922226106,0.22459948320413434,0.14407950680272108,0.08350356592481097,-0.10106384667283395,-0.0410838421765946,0.520304765590412,0.20367533723099238,0.5735522801979673,0.3299934557238926,0.0,0.0,1.0
NK009-4,AurKC-3,Q9UQB9,Pan-specific,1843.0,1238.6666666666667,1723.1666666666667,1705.6666666666667,0.2864894194248508,0.136616433440976,0.09839765290002257,0.3064295485636115,-0.10106384667283395,-0.0410838421765946,0.520304765590412,0.20367533723099238,0.5735522801979673,0.3299934557238926,0.0,0.0,1.0
PK532,"AurKC (Aurora C, AIK3)",Q9UQB9,S193,4125.5,7101.333333333333,8696.5,4840.0,0.35381569910717897,0.3828076104643885,0.21514402345771289,0.29545454545454547,0.7835209469402036,1.075865908740167,-0.8454278421274646,0.09937290379105627,0.0035955260280996883,0.00849225800449262,0.0,1.0,0.0
NK302-1,CaMK2a (CaMKII),Q9UQM7,Pan-specific,3223.6666666666665,3889.6666666666665,75.16666666666667,2995.1666666666665,0.1467617964360804,0.48818807667038017,0.4907612712490761,0.13794446608424685,-0.03176672622262735,0.20376155078028632,0.32349114732389206,0.8845567879610943,0.4382725580022766,0.3144519758866014,0.0,0.0,0.0
NK302-2,CaMK2a,Q9UQM7,Pan-specific,10914.0,10771.166666666666,13025.666666666666,15255.166666666666,0.08899883941115387,0.07898659487004918,0.13892229870938574,0.27554234812977757,-0.03176672622262735,0.20376155078028632,0.32349114732389206,0.8845567879610943,0.4382725580022766,0.3144519758866014,0.0,0.0,0.0
sc-5390,CaMK2a (CaMKII),Q9UQM7,Pan-specific,632.8333333333334,816.1666666666666,935.5,1124.8333333333333,0.44017206566587647,0.3470151793615139,0.28006413682522713,0.3376796562453697,-0.03176672622262735,0.20376155078028632,0.32349114732389206,0.8845567879610943,0.4382725580022766,0.3144519758866014,0.0,0.0,0.0
sc-9035,CaMK2a (CaMKII),Q9UQM7,Pan-specific,46.666666666666664,67.5,33.0,43.166666666666664,0.0619047619047619,0.3925925925925926,0.06060606060606061,0.23552123552123558,-0.03176672622262735,0.20376155078028632,0.32349114732389206,0.8845567879610943,0.4382725580022766,0.3144519758866014,0.0,0.0,0.0
PK555,CaMK2a,Q9UQM7,T286,5196.666666666667,3273.6666666666665,3643.0,6149.333333333333,0.1848193286294633,0.13433798323320778,0.14768048311830909,0.2139165943914426,-0.6666790919076441,-0.5124595271212088,0.7553030171878334,0.10730420508783689,0.15629827903748678,0.01292912584929152,0.0,0.0,0.0
PK875,CaMK2a,Q9UQM7,Y230,8247.5,9583.833333333334,8420.166666666666,10661.833333333334,0.08786500959886834,0.12832373963097576,0.19633419766037885,0.2591643088274374,0.21664594651510044,0.029891917127803754,0.3405348400169677,0.09788954879358851,0.8500558228895357,0.19347847728969672,0.0,0.0,0.0
PN872,CHMP2B,Q9UQN3,S199,30362.333333333332,23133.666666666668,22932.333333333332,17271.166666666668,0.07745342364991713,0.4402866433240635,0.1742808552698519,0.27916791312431444,-0.39228871551267674,-0.4048995109376297,-0.4090176144657347,0.23398476727767373,0.016077499071000468,0.10589422979560752,0.0,0.0,0.0
NK131-3,Akt3 (PKBg),Q9Y243,Pan-specific,2351.3333333333335,2847.3333333333335,3204.0,4999.0,0.1281069842169927,0.24389292125185355,0.07209737827715355,0.15729812629192505,0.27613232221588996,0.44639507270361445,0.641765379274813,0.28364056986434394,0.004250273259627964,0.007267188782967462,0.0,0.0,0.0
PK762,PIP5K,Q9Y2I7,S307,2496.1666666666665,2069.6666666666665,4390.333333333333,2366.6666666666665,0.32926042153524293,0.24443012830836955,0.4554703515298763,0.35065727699530513,-0.270315833812085,0.8146162148570751,-0.8914739557484214,0.421028456021865,0.12955063328278504,0.10923562330797636,0.0,0.0,0.0
PK943,PIP5K,Q9Y2I7,Y1772+pY1773,2425.3333333333335,2742.8333333333335,4801.666666666667,2694.3333333333335,0.36439435587319036,0.32492758907050695,0.3999768598866134,0.08416841931626047,0.1774839180591391,0.9853522123957464,-0.8336069077248648,0.6435692691908877,0.058135804638061644,0.07880591191976255,0.0,0.0,0.0
NK250-1,SIK3 (QSK),Q9Y2K2,Pan-specific,2078.0,1372.5,2527.0,2044.1666666666667,0.29194738530638437,0.323618700667881,0.40918084685397704,0.32341350727000945,-0.29716597845952286,0.04183776973371336,0.14142747021652946,0.43304347126396087,0.6527762837572039,0.23076006252959422,0.0,0.0,0.0
NK250-2,SIK3 (QSK),Q9Y2K2,Pan-specific,20667.833333333332,18509.666666666668,19418.166666666668,14965.666666666666,0.21418952155926682,0.3913150485932275,0.11024899363997631,0.21910149898656928,-0.29716597845952286,0.04183776973371336,0.14142747021652946,0.43304347126396087,0.6527762837572039,0.23076006252959422,0.0,0.0,0.0
NK250-3,SIK3 (QSK),Q9Y2K2,Pan-specific,2728.3333333333335,2486.3333333333335,2605.0,5607.0,0.18619425778863774,0.15855565982928896,0.4642354446577095,0.3534867130372748,-0.29716597845952286,0.04183776973371336,0.14142747021652946,0.43304347126396087,0.6527762837572039,0.23076006252959422,0.0,0.0,0.0
PK814,SIK3 (QSK),Q9Y2K2,T163,5833.833333333333,3301.6666666666665,3991.3333333333335,10209.833333333334,0.4592558733060976,0.1628806999831735,0.22415233004843826,0.47357939241580826,-0.8212496961057448,-0.5475734009797913,1.355016641031507,0.1225316726053991,0.24834883681982653,0.061527924270344814,0.0,0.0,0.0
PK815,SIK3 (QSK),Q9Y2K2,T411,1615.6666666666667,1819.8333333333333,2710.3333333333335,2143.1666666666665,0.18141805928065477,0.13068962359190403,0.24318452014922312,0.1581253078259066,0.17167674766074245,0.746340712147962,-0.3387262461454087,0.37957824623787473,0.030647751273563954,0.20778648066313982,0.0,0.0,0.0
PP517,PTPN22,Q9Y2R2,Y499,9662.166666666666,7274.666666666667,9098.833333333334,14938.5,0.23650664964724957,0.2622800586510264,0.16428846189071858,0.3688456002945409,-0.4094655949808165,-0.08666516607057152,0.7152818142916326,0.1476639676184482,0.6811780353099424,0.09049900686793254,0.0,0.0,0.0
AP7908a,MEKK2 (MAP3K2),Q9Y2U5,Pan-specific,1007.6666666666666,2103.5,833.5,1001.1666666666666,0.19847833278200464,0.48316298233103555,0.29414117176564686,0.2524832140280784,0.6408127796906783,0.1416523781158245,0.30273253563221325,0.41631774987609166,0.4665066638797832,0.1761951865305693,0.0,0.0,0.0
NK108-3,MEKK2 (MAP3K2),Q9Y2U5,Pan-specific,7607.166666666667,8484.166666666666,11344.333333333334,7388.833333333333,0.1459807637534781,0.2688013620142095,0.23079560034868118,0.23943789051045497,0.6408127796906783,0.1416523781158245,0.30273253563221325,0.41631774987609166,0.4665066638797832,0.1761951865305693,0.0,0.0,0.0
NK108-4,MEKK2 (MAP3K2),Q9Y2U5,Pan-specific,4344.333333333333,6684.0,4162.666666666667,7910.833333333333,0.12977313997800452,0.11320566527029723,0.09024663677130045,0.34010323396186665,0.6408127796906783,0.1416523781158245,0.30273253563221325,0.41631774987609166,0.4665066638797832,0.1761951865305693,0.0,0.0,0.0
NK108-5,MEKK2 (MAP3K2),Q9Y2U5,Pan-specific,4553.0,4684.0,4602.0,8913.166666666666,0.25009151475217806,0.06710788499857671,0.042590178183398525,0.3784476149516633,0.6408127796906783,0.1416523781158245,0.30273253563221325,0.41631774987609166,0.4665066638797832,0.1761951865305693,0.0,0.0,0.0
PK700,MEKK2 (MAP3K2),Q9Y2U5,Pan-specific,5403.833333333333,5540.0,9115.5,6240.333333333333,0.22658812160092115,0.12250300842358607,0.21776095661236358,0.3865178142193259,0.6408127796906783,0.1416523781158245,0.30273253563221325,0.41631774987609166,0.4665066638797832,0.1761951865305693,0.0,0.0,0.0
sc-1089,MEK kinase-2,Q9Y2U5,Pan-specific,1995.5,7589.666666666667,1205.0,3188.6666666666665,0.5265179988307024,0.63195572928104,0.4821576763485478,0.5818175482612029,0.6408127796906783,0.1416523781158245,0.30273253563221325,0.41631774987609166,0.4665066638797832,0.1761951865305693,0.0,0.0,0.0
PN676,THRAP3,Q9Y2W1,S253,5295.666666666667,3071.0,5569.5,5789.333333333333,0.18071379114999683,0.3656789319439922,0.18502558577969297,0.4181444802702287,-0.7861038029050574,0.07273550069496446,0.05584940931809163,0.014284035174388296,0.7023150842471442,0.8699097698866896,0.0,0.0,0.0
PN517,GIT1,Q9Y2X7,Y545,3910.5,5196.5,6811.166666666667,3486.1666666666665,0.41597408686016285,0.2232271721350909,0.398300176996925,0.4650443817628404,0.4101871679794296,0.8005488512147453,-0.9662603913280757,0.23717257996976585,0.09967853444064266,0.06380339136188798,0.0,0.0,0.0
PN535,SIT,Q9Y3P8,Y90,4539.666666666667,5082.0,3290.6666666666665,6932.5,0.3940328462686932,0.40751672569854386,0.1588330632090762,0.275177304964539,0.1628100065098684,-0.4642064751152246,1.0749958174985794,0.7225232975843976,0.3160910450203918,0.014404530162135104,0.0,0.0,1.0
PN536,SIT,Q9Y3P8,Y95,10164.166666666666,7116.166666666667,6548.5,14685.833333333334,0.13736164630646883,0.2507748397623564,0.11338474459799953,0.21255177892526814,-0.5143197319969685,-0.6342555515044837,1.1651887465639192,0.029273072260884745,0.004510646193513721,0.0032387153207711888,0.0,0.0,1.0
NK253-1,WNK2,Q9Y3S1,Pan-specific,11365.666666666666,13768.0,14990.666666666666,9160.5,0.11593395313370676,0.1293821421654077,0.16694832340122742,0.05825737314193185,-0.19820322457875292,-0.060875725751278476,0.2086298912038784,0.14120712871225088,0.30489262842332304,0.055620429345945445,0.0,0.0,0.0
NK253-2,WNK2,Q9Y3S1,Pan-specific,9880.833333333334,8217.5,6463.833333333333,9213.166666666666,0.1285429141716567,0.3102322279687659,0.27720908645540576,0.13435481828542487,-0.19820322457875292,-0.060875725751278476,0.2086298912038784,0.14120712871225088,0.30489262842332304,0.055620429345945445,0.0,0.0,0.0
NK253-3,WNK2,Q9Y3S1,Pan-specific,3998.0,2628.0,4082.6666666666665,7233.333333333333,0.15290978822744708,0.2792998477929985,0.15441976921402137,0.5307834101382488,-0.19820322457875292,-0.060875725751278476,0.2086298912038784,0.14120712871225088,0.30489262842332304,0.055620429345945445,0.0,0.0,0.0
PN603,HBS1L,Q9Y450,Y56+Y58,9354.333333333334,8509.5,12046.833333333334,9220.666666666666,0.3045766073952654,0.2773762657422097,0.2064350705349031,0.3353698214156606,-0.13656047409514482,0.3649472212151572,-0.38571099681262927,0.6527048891599707,0.188593007838174,0.1867451653331703,0.0,0.0,0.0
PN542,TLN1,Q9Y490,Y70,9058.333333333334,10435.0,12560.5,6616.5,0.23651640601042626,0.2550391311292126,0.12933402332709684,0.15378221113881962,0.20411306596631956,0.47157636068241043,-0.9247537289499144,0.4490473501587958,0.04146805526325266,0.0010751289510270495,0.0,0.0,0.0
NK232,TRRAP,Q9Y4A5,Pan-specific,2065.0,1942.3333333333333,1696.6666666666667,3538.5,0.10799031476997578,0.22670327784451694,0.08474132285527176,0.38966605435448165,-0.07920847380261387,-0.2616369948810215,0.40253674619773677,0.5219418864445329,0.2346997527630906,0.04602683425694324,0.0,0.0,0.0
NK232-2,TRRAP-3,Q9Y4A5,Pan-specific,2030.3333333333333,2247.6666666666665,1721.3333333333333,2723.5,0.28287637497947793,0.2131098917395818,0.30815904983217146,0.20280276604858946,-0.07920847380261387,-0.2616369948810215,0.40253674619773677,0.5219418864445329,0.2346997527630906,0.04602683425694324,0.0,0.0,0.0
NK232-3,TRRAP,Q9Y4A5,Pan-specific,12807.0,10431.5,10670.666666666666,7468.5,0.1520782905182062,0.35813002284746515,0.21848056978633015,0.10209546763071568,-0.07920847380261387,-0.2616369948810215,0.40253674619773677,0.5219418864445329,0.2346997527630906,0.04602683425694324,0.0,0.0,0.0
PN954,DTNA,Q9Y4J8,T504,5912.5,7323.333333333333,5777.666666666667,9712.0,0.2090204369274137,0.1399332423001062,0.22777361103098137,0.19927237781438767,0.3087321854753626,-0.03328130615542879,0.7492814492969908,0.1410519867632849,0.8922099700547618,0.008845559291386697,0.0,0.0,0.0
PK671,KHS1 (MAP4K5; KHS),Q9Y4K4,S174,3676.5,4934.333333333333,10232.333333333334,6011.5,0.2188222494220046,0.19088473057263167,0.539466397367821,0.4469766281294187,0.42452219364348603,1.4767302779756089,-0.7673382432544026,0.07664892102448868,0.05838851062788083,0.20440966264091967,0.0,0.0,0.0
PK672,KHS1 (MAP4K5; KHS),Q9Y4K4,Y31,3332.3333333333335,3394.0,3350.3333333333335,3809.0,0.3480377446567304,0.5419367511294441,0.09683945212748318,0.4164697645926314,0.02645384416090081,0.007771919454692619,0.18510764772688487,0.9638706659198313,0.9857004127038692,0.5932304263615852,0.0,0.0,0.0
NN265-1,Grp170 (HYOU1; ORP-150),Q9Y4L1,Pan-specific,7693.666666666667,8040.333333333333,5887.5,5117.333333333333,0.18384529844171973,0.13755648604950046,0.5900070771408351,0.20455532395344797,0.3443165411775562,0.12365150806389026,0.01700420445479926,0.4465843136898777,0.2424748626411907,0.22992507731881862,0.0,0.0,1.0
NN265-3,Grp170 (HYOU1; ORP-150),Q9Y4L1,Pan-specific,1272.8333333333333,1490.0,1798.1666666666667,1007.0,0.32198507267251536,0.3713646532438479,0.14786665430840054,0.3134723601456471,0.3443165411775562,0.12365150806389026,0.01700420445479926,0.4465843136898777,0.2424748626411907,0.22992507731881862,0.0,0.0,1.0
NN265-4,Grp170 (HYOU1; ORP-150),Q9Y4L1,Pan-specific,4537.333333333333,7589.166666666667,5427.666666666667,11552.0,0.17844548927416984,0.3385674023644815,0.21271673933959756,0.10884118190212373,0.3443165411775562,0.12365150806389026,0.01700420445479926,0.4465843136898777,0.2424748626411907,0.22992507731881862,0.0,0.0,1.0
NN265-5,GRP170-3,Q9Y4L1,Pan-specific,300.1666666666667,688.5,396.3333333333333,1121.1666666666667,0.25707940033314824,0.4705882352941176,0.2570787776843286,0.20469748773598928,0.3443165411775562,0.12365150806389026,0.01700420445479926,0.4465843136898777,0.2424748626411907,0.22992507731881862,0.0,0.0,1.0
NN374-1,ATG4B,Q9Y4P1,Pan-specific,6221.0,5487.333333333333,3519.5,3557.5,0.21984675561270964,0.3266512776900336,0.3455983330965573,0.26929023190442725,-0.18104128988762097,-0.8217760202193766,0.015493270717981894,0.5317817654848043,0.014125690155544563,0.9611978355253954,0.0,0.0,0.0
NN605-1,PCYT1B-PNT,Q9Y5K3,Pan-specific,3345.1666666666665,3164.1666666666665,5109.5,2708.8333333333335,0.5024828525401491,0.21727679747168818,0.08327625012232116,0.28663426239258394,-0.08025249911375741,0.6111040281208977,-0.915510488933255,0.8422723347980364,0.07930176881186346,0.0006877297110374817,0.0,0.0,0.0
PN546,PCYT1B (CCTB),Q9Y5K3,S315+S319,710.3333333333334,944.5,793.0,883.8333333333334,0.03597684967933675,0.33209811187577204,0.2236233711643548,0.2997045697403985,0.4110546093268223,0.15882467864243116,0.4489742539101088,0.2776399213625101,0.5993535775883145,0.1549281026966832,0.0,0.0,0.0
NK283-1,MRCKb (CDC42BPB),Q9Y5S2,Pan-specific,1002.3333333333334,926.8333333333334,905.5,931.0,0.29575435095887376,0.09692501348678295,0.15663537640346034,0.158968850698174,-0.11298053076930575,-0.14657582090267876,0.040066526608625856,0.6474631226198675,0.5811226189461087,0.8363577275759883,0.0,0.0,0.0
AP7804b,IRAK3,Q9Y616,Pan-specific,1740.6666666666667,1374.3333333333333,1458.0,1170.6666666666667,0.23241414528277793,0.518796992481203,0.6979881115683585,0.20415717539863323,-0.10614184820735335,-0.25564923726474864,-0.31666037551273507,0.7723229904104071,0.6088274422137114,0.5885728945986669,0.0,0.0,0.0
NN219-1,BK Beta2 (Kcnmb2),Q9Y691,Pan-specific,4918.666666666667,3892.5,948.6666666666666,3567.5,0.025300442757748242,0.5742667523014343,0.2766455844460061,0.15267460873627656,-0.33757024900726323,-2.3742941271683367,1.9109402685577996,0.4136476595486809,0.00035166759612529594,0.00013572738636753384,0.0,1.0,1.0
